Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2024,"Victor Vodnik","COL",56,65.2,59,3.9746199050546878,84.94319134976713,3.8304946814905834,89.80979006079912,0.1441252235641044,69.37704734975729,61.112733885209046,104.85645051116128,113.35973299805005,92.65735528966978,133.55620736231114,0.09824561,0.5871101021766663,0.46308597922325134,-0.016245008065828404,9,3,19,9,0.6167627573013306,"Victor Vodnik",24614,680767
1992,"John Doherty","DET",36,54.2,21,4.115854711634981,102.80711471056156,3.423562299744321,84.84062577333754,0.6922924118906599,88.43555223220856,41.877480368864504,98.2180361984741,92.59895607857985,64.20971574805712,72.60622859108831,0.02575107,0.04954400286078453,0.2863297164440155,-0.23354964171974696,3,,10,11,0.6144199967384338,"John Doherty",1003358,113421
2022,"Penn Murfee","SEA",63,67.1,74,3.0742580063051292,84.2154230568774,3.112431001663208,81.56076633000012,-0.03817299535807894,157.2411036551345,86.90374878749185,80.29533477244034,75.88005380733607,126.16554976483268,80.23700278436462,0.21590909,0.5218981504440308,0.7762936353683472,0.10664782285679486,0,0,10,7,0.6116337180137634,"Penn Murfee",25174,682171
2014,"Dominic Leone","SEA",57,66.1,70,2.170854937178243,59.04076739597882,3.071950642622667,82.58024223793505,-0.901095705444424,105.70044782089181,61.11077472332004,85.7115386364168,90.43920264089382,127.58962840020519,120.70869227837404,0.16544118,0.36870601773262024,0.7756785750389099,-0.3644103357354994,0,2,12,6,0.6070491671562195,"Dominic Leone",13763,608678
2009,"Kris Medlen","ATL",33,49.1,53,3.466216573582889,83.81024421440566,2.894381035706523,68.32353639467563,0.5718355378763658,138.33214741905414,55.1274979696673,97.89406120970997,98.54396906626638,136.842900304579,98.92342691513271,0.16037736,0.041317980736494064,0.41731423139572144,-0.36581400747546616,0,2,7,5,0.6026864051818848,"Kris Medlen",9417,450665
1985,"Tim Burke","MON",78,120.1,87,2.393352660435288,67.76447388780602,3.4822393287876743,95.37710849453053,-1.0888866683523863,118.05470627540508,91.78159736938781,80.62044050114072,82.19101672948135,124.64414642936718,105.58167934439571,0.08902692,3.394416093826294,1.2829887866973877,1.5436772525807103,8,,31,12,0.5984019041061401,"Tim Burke",1001692,111730
2007,"Eric O'Flaherty","SEA",56,52.1,36,4.4713376882598705,101.94031962496211,3.545337632190984,81.51158623913116,0.9260000560688866,89.92746719800691,17.091012370142742,86.6093687924528,87.98096833621972,95.88651366120592,106.62650220498313,0.07239819,-0.03242795914411545,0.6844222545623779,-0.7271238173091251,0,1,7,9,0.5942416787147522,"Eric O'Flaherty",5746,447714
1980,"Jeff Reardon","NYM",61,110.1,101,2.610272023654351,73.43074416094561,3.377789943833489,94.08355190563243,-0.767517920179138,130.23657226892684,127.81911118561442,88.53196121553736,98.12014363049116,159.88927279813038,122.76833966432702,0.11368421,-0.24052412807941437,-0.20270125567913055,0.010993533136281042,6,,18,18,0.5933502316474915,"Jeff Reardon",1010741,120971
2006,"Ruddy Lugo","TBD",64,85,48,3.811765732286987,85.14662321164592,4.111453921968207,91.10807859372089,-0.2996881896812198,64.22959838873297,37.60408231992182,87.07097058197351,93.17301606513591,80.2600631701534,124.95806165055181,0.03030303,-0.060684096068143845,0.6582130193710327,-0.7527361971395821,0,0,10,11,0.5920882821083069,"Ruddy Lugo",2710,425843
2017,"Paul Sewald","NYM",57,65.1,69,4.545919252107436,111.20565272295973,3.7392724604767715,88.21615537916352,0.8066467916306643,132.15880141061712,89.4636059313364,91.74523619155124,89.48197542420792,115.57651098369801,87.45274886644711,0.17454545,-0.6564580798149109,0.10388758033514023,-0.8011992786685374,0,3,15,10,0.5905981063842773,"Paul Sewald",13892,623149
2019,"Colin Poche","TBR",51,51.2,72,4.703227774216982,107.41316414570265,4.084977582044486,93.50903865167167,0.6182501921724963,141.31359879773794,108.26290599856345,71.55826229243755,74.683091724729,153.02153138542613,108.28508010755633,0.25603865,0.5171940326690674,0.5826737284660339,-0.22920391306552523,2,4,26,13,0.5903890132904053,"Colin Poche",19403,621363
2001,"Joe Beimel","PIT",27,44,32,3.2727275564651106,74.89312981827342,3.2082277522599414,73.20006934752314,0.06449980420516921,108.82958036936792,35.25490429395966,94.65668896905436,89.68930556694862,98.59577693392735,90.59649173909033,0.1,0.7423500418663025,0.6123160123825073,0.4952633396997297,0,,7,5,0.5889161229133606,"Joe Beimel",979,346847
2018,"Lou Trivino","OAK",68,73,82,2.958904109589041,72.32660028230293,3.6946781511176123,89.81328544906066,-0.7357740415285714,99.27934339368446,80.96082885689296,81.34337442297928,87.69782885981458,125.37626314227337,126.2863495453864,0.1722973,2.3239879608154297,1.4392329454421997,0.18776644824151179,4,5,26,10,0.5841760039329529,"Lou Trivino",15043,642152
2018,"Shane Carle","ATL",53,63,43,2.857142857142857,69.46098576123282,3.5413839567275276,87.8775383196366,-0.6842410995846704,61.45988022168824,26.119975065763434,89.46637316101548,94.32900487730906,74.05614343274988,120.49509284509057,0.06177606,1.413804054260254,0.669177234172821,0.44239586155200095,1,1,18,11,0.5802518725395203,"Shane Carle",15258,641438
2023,"Shintaro Fujinami","- - -",57,61.1,69,5.135870629988677,123.85185093664909,3.8746057053369745,92.73664981001362,1.2612649246517025,76.89934026980694,59.93353216164052,85.61259509689692,100.45610485660856,113.11211421746015,147.09114249712056,0.13688213,0.061116091907024384,-0.09912940859794617,0.1603799831260243,2,4,12,14,0.5797153785824776,"Shintaro Fujinami",31839,660261
2016,"A.J. Schugel","PIT",36,52,46,3.6346161845169473,89.03868571582021,3.185021929769123,77.91663530256507,0.44959425474782444,139.97521785554707,62.364429152608615,86.31270269089411,78.25011373286631,105.8117696728964,75.59322317402908,0.16176471,0.31319206953048706,0.7972961068153381,-0.34631325088780657,1,1,6,6,0.5742577910423279,"A.J. Schugel",11432,519263
2003,"Francisco Rodríguez","ANA",59,86,95,3.0348834516939163,68.14174638063197,3.9268707456944707,88.94464516362339,-0.8919872940005544,140.52629228470255,112.88184555194127,64.03990746172727,71.35027468889788,181.2531471501486,128.98166329401724,0.17964072,0.928918182849884,1.8870947360992432,-0.9061248331748885,2,4,17,8,0.569085419178009,"Francisco Rodriguez",1642,408061
1986,"Scott Bailes","CLE",52,59.2,35,4.6759787497870215,110.3240117438204,3.8268774741620937,91.82879713648367,0.8491012756249279,79.03937384334634,59.1437276122858,104.86779909930335,110.42289319758997,86.86332122984568,109.89878886777717,0.03358209,-0.9314221143722534,-0.17652107775211334,-0.3857262752903362,7,,20,17,0.5689234137535095,"Scott Bailes",1000430,110438
1998,"Bob Howry","CHW",44,54.1,51,3.1472382326340176,68.79915549636515,4.096207141905039,90.1106294772707,-0.9489689092710218,144.19606783053374,104.95222804204174,70.88916231171916,71.98632823163092,144.40945600725797,100.14798812574995,0.14746544,3.146212100982666,1.2386231422424316,0.6953758166124024,9,,24,7,0.5648804306983948,"Bob Howry",237,133982
1997,"Will Cunnane","SDP",46,57,54,4.421052631578948,111.87488113955233,3.4250011092738104,82.58463200442596,0.9960515223051374,108.81538167732639,49.08322532603437,113.23181020352668,116.77449567041353,117.13030793071349,107.64132146525647,0.11153846,-0.512764036655426,-0.024629244580864906,-0.8641282444206649,0,,6,7,0.5642244815826416,"Will Cunnane",274,112940
2009,"Jose Mijares","MIN",71,61.2,55,2.3351368204021705,53.15096474474383,4.005192522797595,93.1880461197588,-1.6700557023954241,117.99546255513678,91.81825976076539,83.72772742367815,84.35492919301069,123.53126850342953,104.69153935824085,0.12648221,2.825063943862915,0.8499918580055237,1.480693161179215,0,1,24,9,0.5632681846618652,"Jose Mijares",4140,467726
2005,"Ambiorix Burgos","KCR",59,63.1,65,3.9789484069488785,88.89702092877599,3.904241923176411,90.24622121982839,0.07470648377246736,102.728879009298,79.62472847342819,94.7825516342634,105.51868647860323,146.89391349008838,142.99183369021773,0.12230216,-0.08360185474157333,0.10950205475091934,-0.1725066994020263,2,4,19,12,0.561887800693512,"Ambiorix Burgos",3246,434586
1993,"Bobby Munoz","NYY",38,45.2,33,5.321169957526531,124.52252718999297,3.535793189981184,81.39665805631229,1.7853767675453471,78.4547685706922,21.35125140366313,100.76637294587754,114.30929958366613,107.27876375210843,136.7396334688215,0.03365385,-0.6717939972877502,0.2638237774372101,-0.8150734958413197,0,,6,8,0.5586169362068176,"Bobby Munoz",1009326,119528
1993,"Graeme Lloyd","MIL",55,63.2,31,2.8272264296088867,64.430245017128,3.7893952094890384,88.41020800892926,-0.9621687798801517,147.39986821248604,76.57386507094573,96.65075033543984,85.31547227684277,77.92423850583307,52.86587999982017,0.0669145,-0.21631811559200287,0.9433054327964783,-1.1422228334333049,0,,11,13,0.5583819150924683,"Graeme Lloyd",783,117841
2014,"Mike Morin","LAA",60,59,54,2.8983063964937354,79.48565541094787,3.0814046880151547,83.89343056009217,-0.1830982915214192,107.28992823329054,51.529855694988946,91.56888622867194,92.43658937356793,108.82906284472334,101.43455668232694,0.14227642,0.27433791756629944,0.46788474917411804,-0.18055238996591372,0,2,14,9,0.5543851256370544,"Mike Morin",13442,573046
2007,"Kevin Cameron","SDP",48,58,50,2.793104183092889,69.1877825743487,3.3775362114560545,77.80475358317422,-0.5844320283631657,69.36816809974232,0,92.53521585707634,111.9873239472869,110.9703913493995,159.97307276318537,0.05323194,0.6964040398597717,0.6407741904258728,0.6108660287642311,0,0,9,5,0.5531491637229919,"Kevin Cameron",3523,452298
1987,"John Davis","KCR",27,43.2,24,2.2671770909745628,50.73696885909343,3.695405148712763,85.01526736876917,-1.4282280577382003,53.645864563192724,0,72.70636095979135,89.4671658772688,86.21546588456752,160.71223347815038,-0.01104972,0.9423360228538513,0.7216859459877014,0.030785393536958416,2,,9,7,0.5507751703262329,"John Davis",1003062,113122
2014,"Evan Marshall","ARI",57,49.1,54,2.736486980216796,71.2367976979546,2.889008881525014,77.4266336048581,-0.15252190130821797,117.99089318566116,65.18860047043472,106.51112152122187,107.20484581703764,125.17250019881763,106.08657172230764,0.17619048,1.0835940837860107,0.011263546533882618,0.7144505854354363,0,1,25,10,0.5498023629188538,"Evan Marshall",12297,605359
2009,"Bobby Parnell","NYM",60,52,43,3.4615389694124326,85.22210840068068,3.7509300090857653,90.10146794203182,-0.2893910396733328,85.29612411312971,52.3004490730396,102.26290360642601,108.83961237292581,101.89168326310369,119.45640568235814,0.07792208,-0.6087000370025635,0.009080896154046059,-0.4799550371053506,1,4,17,11,0.5490041375160217,"Bobby Parnell",9926,458730
2013,"Caleb Thielbar","MIN",49,46,39,1.7608700032947382,43.66753900063521,3.395680549329552,85.64944983152884,-1.634810546034814,111.52776382147438,75.57489534617588,60.62646811839306,62.693262249601624,114.03508580074482,102.24816650008486,0.14619883,0.7501699924468994,1.727826476097107,-0.640607336949625,0,0,10,6,0.5449361801147461,"Caleb Thielbar",10078,573204
2017,"Oliver Drake","- - -",64,56,62,4.660716984346551,106.17186432305826,3.6754971369190397,84.08936160165452,0.9852198474275111,99.5696373263537,78.28068528017033,110.68990584827039,116.45799165623605,113.81513715967732,114.68733902374888,0.14741036,-1.124853953719139,-0.16882047802209854,-1.4197666579044677,1,3,11,12,0.5435543498024344,"Oliver Drake",8823,543118
2013,"Scott Rice","NYM",73,51,41,3.70588484767567,104.05869225494943,3.400795789903583,89.93592182491346,0.30508905777208684,60.31795315657097,19.90610378873496,92.45658217075851,105.56490438638633,97.64431835520939,161.88267639317,0.0657277,0.19075804948806763,0.4802134335041046,-0.3369037878684679,0,2,21,9,0.5407655835151672,"Scott Rice",2743,446488
2018,"Tim Hill","KCR",70,45.2,42,4.532848482337416,103.89186017668477,3.510796675859198,84.41161055003548,1.0220518064782178,112.59730410656863,64.70959281529105,102.02074888753923,100.13468199778907,96.00133669907218,85.26077401909544,0.14141414,-0.00454001734033227,0.2728765606880188,-0.27666030186859464,2,2,16,13,0.5386697053909302,"Tim Hill",16814,657612
1986,"Chuck Finley","CAL",25,46.1,37,3.302158364005284,80.20846738655398,3.288996930581666,78.18717012302997,0.013161433423618085,94.4545063823216,38.08174478910157,89.38334070002516,98.44562485975639,124.29100943929059,131.58821605360004,0.07070707,0.08458801358938217,-0.05019346624612808,0.1853287065764666,0,,6,4,0.5346620678901672,"Chuck Finley",384,114133
2008,"Jesse Carlson","TOR",69,60,55,2.2500011444097616,51.80853050220832,3.7986852857803375,86.94771449881978,-1.5486841413705759,131.0839945555164,90.03713993499406,73.70128622414138,74.29309825150897,135.82907601306852,103.61988332416678,0.14345992,1.797805905342102,1.5847315788269043,-0.09147535188815059,2,0,23,11,0.5327180624008179,"Jesse Carlson",4391,434482
2011,"Javy Guerra","LAD",47,46.2,38,2.314286029582164,63.48222483376569,3.3039577523056396,86.78020635620848,-0.9896717227234757,90.45056497689811,42.790872766551956,85.59317037372855,90.06383047289663,102.25259054482785,113.04803503532715,0.1025641,1.2730679512023926,0.3918026089668274,0.5274427765655482,21,2,20,4,0.5308660268783569,"Javy Guerra",7407,457915
2015,"Michael Blazek","MIL",45,55.2,47,2.425149312823514,60.767558003088205,3.169521887967756,79.5467384547533,-0.7443725751442418,97.61983682162423,49.68914569811723,78.50475779493922,80.21653227403587,102.3033993818067,104.79775464611225,0.13063063,0.09978406876325607,0.6693627238273621,-0.495070797616581,0,0,8,8,0.5300763845443726,"Michael Blazek",9654,518468
1975,"Dan Warthen","MON",22,41.1,28,2.1774196227805382,57.64561773933296,2.974385153813125,81.71102533279138,-0.7969655310325869,80.17631717487959,0,87.39101120508201,103.17837973275368,119.53150979188187,149.08581370796173,0.02234637,1.4972280263900757,0.4340333342552185,0.6638765766438264,3,,8,4,0.5254273414611816,"Dan Warthen",1013644,123951
2009,"Ronald Belisario","LAD",69,70.2,64,2.0377363623908615,50.16929210653262,3.5074612211782434,84.1779018157159,-1.469724858787382,109.44169890635689,51.313653545065804,77.53036602751337,83.16990122269698,117.16315169383186,107.05531220734954,0.11705686,-1.1138619184494019,0.742698073387146,-1.6917154678648023,0,7,18,13,0.5253563523292542,"Ronald Belisario",2203,430613
2008,"Brad Ziegler","OAK",47,59.2,30,1.0558659667911623,25.10776990500042,3.718610483802165,87.71100926792683,-2.662744517011003,68.25034424209764,30.18003284156184,87.35775235494665,83.14289514258374,76.67683419991816,112.34644869296537,0.0349345,3.3138458728790283,1.0300624370574951,0.9253381820629847,11,2,21,4,0.5242931842803955,"Brad Ziegler",7293,446899
2018,"Justin Anderson","LAA",57,55.1,67,4.06626515368416,95.81204409609472,3.829106289936542,89.59198576470703,0.2371588637476183,62.8668281261675,40.05366399195745,86.05678707750495,112.94303262015222,125.82036454437188,200.13791760398342,0.1120332,0.6488020420074463,0.5445364713668823,-0.08141437835352106,4,2,19,7,0.5213107466697693,"Justin Anderson",16201,605121
1977,"Dave Campbell","ATL",65,88.2,42,3.0451131313138267,71.64309838065113,4.035035652159799,95.2918452868344,-0.9899225208459721,78.72026656888733,84.78009160806388,89.70091609697289,91.54422969136013,79.99008097351265,101.6130722314534,0.024,1.7188880443572998,1.4082458019256592,-0.19111369877344853,13,,21,13,0.5174691677093506,"Dave Campbell",1001877,111924
2003,"Jason Kershner","TOR",40,54,32,3.166667561472451,67.65554290048074,3.9944852229826857,87.96912840280906,-0.8278176615102346,110.44873498304706,74.9061907548898,80.57671509297724,77.53710289465421,92.69060457520483,83.92183537361335,0.07727273,0.0638098493218422,0.9349913597106934,-0.8766968308008873,0,1,11,7,0.5161172747612,"Jason Kershner",1566,424625
2005,"Chad Orvella","TBD",37,50,43,3.6000010986331477,83.87570225015175,3.780031398010325,87.32156431522158,-0.18003029937717718,91.59705399769052,67.23866256972833,91.67149169116597,102.81308367427151,122.79509388709941,134.06008546236845,0.09090909,-0.06329212337732315,0.0036234124563634396,-0.06567093267227406,1,1,14,9,0.5138317942619324,"Chad Orvella",5952,435378
2023,"Javier Assad","CHC",22,55.2,52,3.0718566382695545,72.04532668717252,3.6682140593812798,85.46616571068259,-0.5963574211117253,87.88903511110826,52.697062580803156,89.1665922184349,91.74010254116587,102.44647737916388,116.56343612289174,0.12719298,0.30703821778297424,0.9924143552780151,-0.3854133681679498,0,1,5,4,0.5123542547225952,"Javier Assad",21741,665871
2017,"James Hoyt","HOU",43,49.1,66,4.378380522579243,103.53862687348342,3.2995316555937504,76.01949955054472,1.0788488669854925,182.4877101343102,97.59038072468321,103.95717322423856,98.88922824031592,144.96738853214939,79.43953124871217,0.2464455,-0.17141006886959076,0.06505186855792999,-0.410718293764773,0,0,4,3,0.5117039680480957,"James Hoyt",14605,624586
2024,"Ryan Fernandez","STL",55,60.1,62,3.132597345298924,77.05237956157404,3.5734623841112128,89.35040010556888,-0.44086503881228856,75.33485027958214,53.21197457555017,86.79763682758222,98.96143450024465,109.68416099523273,145.595509454616,0.12648221,0.9776384234428406,0.06849616765975952,0.7502627171344047,2,2,17,7,0.5090893507003784,"Ryan Fernandez",24862,681676
